OID_,row,col,cell_id,Shape_Length,Shape_Area,cell_area,district,overlap_m2,overlap_pct,district_id
3618,9,17,827,3961.208431223980369,979310.804683477967046,0.000085999999234,Guangming District,0.000086000000000,100.000000890722333,3
3619,9,18,828,3961.238758118456644,979325.798748700879514,0.000086000003004,Guangming District,0.000086000000000,99.999996507297567,3
3620,9,19,829,3961.269001235731594,979340.757055938011035,0.000085999999128,Guangming District,0.000086000005000,100.000006827697959,3
3621,9,20,830,3961.299662450773212,979355.915042906068265,0.000086000008281,Guangming District,0.000086000010000,100.000001998372909,3
3622,9,21,831,3961.329945941584810,979370.889820619719103,0.000085999996841,Guangming District,0.000086000000700,100.000004487796332,3
3623,9,22,832,3961.360643519214591,979386.066024128464051,0.000085999998581,Guangming District,0.000085999999300,100.000000835696866,3
3624,9,23,833,3961.391359281445148,979401.254981185542420,0.000085999996936,Guangming District,0.000072581264696,84.396822421127766,3
3625,9,24,834,3961.422293177341544,979416.552134803961962,0.000086000000284,,,,
3626,9,25,835,3961.453351331058911,979431.909023996093310,0.000086000004371,,,,
3627,9,26,836,3961.484223657620532,979447.174155184882693,0.000085999995895,,,,
3628,9,27,837,3961.515416153697515,979462.599687145091593,0.000085999996995,,,,
3629,9,28,838,3961.546826808538754,979478.133280951296911,0.000086000003076,,,,
3630,9,29,839,3961.578149507285161,979493.621681813150644,0.000086000000682,,,,
3631,9,30,840,3961.609600680669701,979509.171834161505103,0.000085999999203,,,,
3632,9,31,841,3961.641163829011020,979524.779528608894907,0.000085999998267,,,,
3633,9,32,842,3961.672847230623574,979540.448705751914531,0.000085999998222,,,,
3634,9,33,843,3961.704748776941415,979556.222302520647645,0.000086000002836,,,,
3635,9,34,844,3961.736464377695938,979571.911377390846610,0.000085999995521,,,,
3636,9,35,845,3961.768704345188780,979587.850890733418055,0.000086000005685,,,,
3637,9,36,846,3961.800664691460042,979603.657672908855602,0.000085999999687,,,,
3638,9,37,847,3961.832936843523385,979619.617087021586485,0.000086000002580,,,,
3639,9,38,848,3961.865227185488038,979635.585619711084291,0.000086000001764,,,,
3640,9,39,849,3961.897539956741639,979651.565460040816106,0.000085999997432,,,,
3641,9,40,850,3961.930173003082018,979667.702129454119131,0.000086000002357,,,,
3642,9,41,851,3961.962819980627501,979683.849545007571578,0.000086000003717,,,,
3643,9,42,852,3961.995387328068773,979699.955738561693579,0.000085999996948,,,,
3644,9,43,853,3962.028372780888731,979716.265476454864256,0.000086000003536,Longgang District,0.000036330496397,42.244761515308952,4
3645,9,44,854,3962.061278623589715,979732.541457548621111,0.000086000002650,Longgang District,0.000062422273452,72.584036661012760,4
3646,9,45,855,3962.094202679358204,979748.822777303983457,0.000085999997724,Longgang District,0.000084582392261,98.351621511069595,4
3647,9,46,856,3962.127238405729713,979765.161506237462163,0.000085999993326,Longgang District,0.000085999986400,99.999991946976948,4
3648,9,47,857,3962.160700940196875,979781.707939950400032,0.000086000002648,Longgang District,0.000086000003600,100.000001106931762,4
3649,9,48,858,3962.193777417778620,979798.070827728835866,0.000085999991349,Longgang District,0.000085999990700,99.999999245923874,4
3650,9,49,859,3962.227471943348974,979814.732415401143953,0.000086000001756,Longgang District,0.000034593635749,40.225157026933609,4
3651,9,50,860,3962.260989137907018,979831.313747829757631,0.000086000000607,Longgang District,0.000016541815601,19.234669167472955,4
3652,9,51,861,3962.294720075284204,979847.997435711324215,0.000086000003931,Longgang District,0.000071212400327,82.805112874694899,4
3653,9,52,862,3962.328469218804457,979864.686458043172024,0.000086000003211,Longgang District,0.000086000008600,100.000006266670184,4
3654,9,53,863,3962.362241000194899,979881.390548256575130,0.000085999999301,Longgang District,0.000085999991400,99.999990812784006,4
3655,9,54,864,3962.396328704224288,979898.249423710629344,0.000086000004464,Longgang District,0.000086000013600,100.000010623032765,4
3656,9,55,865,3962.430434612861063,979915.117448016768321,0.000086000005917,Longgang District,0.000086000005000,99.999998933526541,4
3657,9,56,866,3962.464460999322910,979931.951762833516113,0.000085999999900,Longgang District,0.000086000001400,100.000001744620363,4
3658,9,57,867,3962.498803282704557,979948.933406235883012,0.000086000002299,Longgang District,0.000086000013600,100.000013140944489,4
3659,9,58,868,3962.533066053835682,979965.881345534115098,0.000085999997227,Longgang District,0.000079554857985,92.505651801968540,4
3660,9,59,869,3962.567644703216502,979982.984059621463530,0.000086000001225,Longgang District,0.000006693808746,7.783498430645337,4
3661,9,60,870,3962.602241560126458,980000.095928625902161,0.000086000001513,,,,
3662,9,61,871,3962.636958871088609,980017.269419176853262,0.000086000002694,,,,
3663,9,62,872,3962.671796661866210,980034.500903207110241,0.000086000004451,,,,
3664,9,63,873,3962.706652674964971,980051.741555644432083,0.000086000002498,,,,
3665,9,64,874,3962.741624599184433,980069.041664659627713,0.000086000001248,,,,
3666,9,65,875,3962.776819286547834,980086.448451497126371,0.000086000004844,,,,
3667,9,66,876,3962.811925312821586,980103.813365322421305,0.000086000000252,,,,
3668,9,67,877,3962.847151831611882,980121.239926692331210,0.000085999996553,,,,
3669,9,68,878,3962.882698813262323,980138.819828120409511,0.000086000001795,,,,
3670,9,69,879,3962.918166368524908,980156.366077448357828,0.000085999999568,,,,
3671,9,70,880,3962.953847433670489,980174.018235545489006,0.000086000002119,,,,
3672,9,71,881,3962.989546714258722,980191.675923493225127,0.000086000000638,,,,
3673,9,72,882,3963.025371224399805,980209.397528263740242,0.000086000000250,,,,
3674,9,73,883,3963.061306889361276,980227.176335925352760,0.000086000000364,,,,
3675,9,74,884,3963.097465428248142,980245.061890610726550,0.000086000005326,,,,
3676,9,75,885,3963.133442265140275,980262.861304450198077,0.000085999998216,,,,
3677,9,76,886,3963.169734871604305,980280.811843806994148,0.000085999999846,,,,
3678,9,77,887,3963.206050461512859,980298.777471165754832,0.000085999998283,,,,
3679,9,78,888,3963.242681828053719,980316.897865532431751,0.000086000005780,,,,
3680,9,79,889,3963.279126677140994,980334.929830717155710,0.000086000001002,,,,
3681,9,80,890,3963.315799304847133,980353.070885365130380,0.000086000001277,,,,
3682,9,81,891,3963.352485361199797,980371.222654704237357,0.000085999997973,,,,
3683,9,82,892,3963.389487134013507,980389.525360979023390,0.000086000003391,,,,
3684,9,83,893,3963.426312039306595,980407.744232175871730,0.000085999996937,,,,
3685,9,84,894,3963.463457528178878,980426.120360131375492,0.000085999999759,,,,
3686,9,85,895,3963.500718799745300,980444.555922896019183,0.000086000003275,,,,
3687,9,86,896,3963.537998305067958,980463.000498279812746,0.000086000003063,,,,
3688,9,87,897,3963.575296060481378,980481.454272535745986,0.000085999999138,,,,
3689,9,88,898,3963.612909499658599,980500.059163523954339,0.000086000003949,,,,
3690,9,89,899,3963.650346153796363,980518.580263423966244,0.000085999996890,,,,
3691,8,0,720,3960.582871485024043,979003.871149546816014,0.000085999997292,,,,
3692,8,1,721,3960.611491227607075,979018.017979811062105,0.000086000003453,,,,
3693,8,2,722,3960.640027305578315,979032.125309235067107,0.000086000001643,,,,
3694,8,3,723,3960.668679679778506,979046.288403865648434,0.000086000000229,,,,
3695,8,4,724,3960.697252138349086,979060.413919698796235,0.000085999991012,,,,
3696,8,5,725,3960.726242711717532,979074.746529460768215,0.000085999995483,Bao’an District,0.000002578147001,2.997845507154521,0
3697,8,6,726,3960.755251474263787,979089.088237026357092,0.000085999996252,Bao’an District,0.000025507556643,29.659950878024237,0
3698,8,7,727,3960.784278423142496,979103.439040774595924,0.000085999993316,Bao’an District,0.000075269516853,87.522700817616226,0
3699,8,8,728,3960.813523527532652,979117.901666691643186,0.000085999995699,Bao’an District,0.000086000000000,100.000005001318854,0
3700,8,9,729,3960.842888716307698,979132.418224791646935,0.000085999998316,Bao’an District,0.000085999995700,99.999996957966545,0
3701,8,10,730,3960.872268247019747,979146.942049616016448,0.000085999997068,Bao’an District,0.000085999999300,100.000002595549887,0
3702,8,11,731,3960.901771741995617,979161.529098680824973,0.000085999996870,Bao’an District,0.000065535128062,76.203640055775239,0
3703,8,12,732,3960.931387598415313,979176.173843660857528,0.000085999997235,Guangming District,0.000070536974924,82.019740920655863,3
3704,8,13,733,3960.961225489182198,979190.924826604546979,0.000086000002427,Guangming District,0.000086000000000,99.999997178018489,3
3705,8,14,734,3960.990983560202949,979205.638281565159559,0.000085999999819,Guangming District,0.000085999999300,99.999999396416598,3
3706,8,15,735,3961.020857845290720,979220.411275978200138,0.000085999997936,Guangming District,0.000085999995700,99.999997399847317,3
3707,8,16,736,3961.051048300298135,979235.335295067750849,0.000086000004812,Guangming District,0.000086000004300,99.999999404388319,3
3708,8,17,737,3961.081060934832749,979250.178810170968063,0.000086000000114,Guangming District,0.000085999995700,99.999994867703720,3
3709,8,18,738,3961.111491692873642,979265.222015929641202,0.000086000008448,Guangming District,0.000086000004300,99.999995177139340,3
3710,8,19,739,3961.141536756631012,979280.078070150222629,0.000085999995841,Guangming District,0.000085999995000,99.999999022354217,3
3711,8,20,740,3961.172003918958580,979295.139501961530186,0.000085999996765,Guangming District,0.000085999995000,99.999997947322186,3
3712,8,21,741,3961.202489284284184,979310.217495650053024,0.000085999994639,Guangming District,0.000085898768171,99.882294797332207,3
3713,8,22,742,3961.233392779005044,979325.495185921550728,0.000086000005543,Guangming District,0.000085265091118,99.145448397822662,3
3714,8,23,743,3961.264114511876414,979340.686706189764664,0.000086000004375,Guangming District,0.000054732687350,63.642656471408287,3
3715,8,24,744,3961.294854457355541,979355.887346442788839,0.000085999999502,,,,
3716,8,25,745,3961.325812555934135,979371.192396184080280,0.000085999999292,,,,
3717,8,26,746,3961.356886799630956,979386.560606013634242,0.000086000000121,,,,
3718,8,27,747,3961.388179190050323,979402.033223471138626,0.000086000005612,,,,
3719,8,28,748,3961.419293920550444,979417.417974863434210,0.000085999998881,,,,
3720,8,29,749,3961.450724740985606,979432.961333274375647,0.000086000001570,,,,
3721,8,30,750,3961.482275798393857,979448.562368391430937,0.000086000004816,,,,
3722,8,31,751,3961.513743025598160,979464.120177443604916,0.000085999999760,,,,
3723,8,32,752,3961.545330504395679,979479.739470294793136,0.000085999995594,,,,
3724,8,33,753,3961.577136159855399,979495.466987955966033,0.000085999996424,,,,
3725,8,34,754,3961.609062086055928,979511.256005932576954,0.000085999998146,,,,
3726,8,35,755,3961.641201998455472,979527.151100561022758,0.000086000004673,,,,
3727,8,36,756,3961.673262227745909,979543.004955315263942,0.000086000003071,,,,
3728,8,37,757,3961.705442773725281,979558.916681158822030,0.000086000002042,,,,
3729,8,38,758,3961.737739379181676,979574.887905318988487,0.000086000001728,,,,
3730,8,39,759,3961.769952099299189,979590.819521415862255,0.000085999993428,,,,
3731,8,40,760,3961.802689297525376,979607.005291071604006,0.000086000002931,,,,
3732,8,41,761,3961.835138379847194,979623.054274308611639,0.000085999995917,,,,
3733,8,42,762,3961.867912016622540,979639.262132566538639,0.000085999998342,,,,
3734,8,43,763,3961.900899538713929,979655.576031443080865,0.000086000005565,,,,
3735,8,44,764,3961.933705308214030,979671.800123765948229,0.000086000000395,,,,
3736,8,45,765,3961.966835717907998,979688.183132649282925,0.000086000004666,Longgang District,0.000035269145820,41.010632449251489,4
3737,8,46,766,3961.999877865989220,979704.528257837751880,0.000086000001101,Longgang District,0.000086000000700,99.999999533995705,4
3738,8,47,767,3962.033240326454234,979721.022798379068263,0.000086000006141,Longgang District,0.000083138920908,96.673156943132071,4
3739,8,48,768,3962.066323263093182,979737.388291500625201,0.000085999995344,Longgang District,0.000023067201311,26.822328558480518,4
3740,8,49,769,3962.100024286397456,979754.052660782472230,0.000086000006271,Longgang District,0.000001376933975,1.601085901160817,4
3741,8,50,770,3962.133343624435383,979770.531767818029039,0.000085999996425,,,,
3742,8,51,771,3962.167076677771547,979787.212174728163518,0.000085999999737,Longgang District,0.000019980884959,23.233587232725242,4
3743,8,52,772,3962.200832363229438,979803.911445830017328,0.000086000000194,Longgang District,0.000079918448035,92.928427737900719,4
3744,8,53,773,3962.234708467635301,979820.664867650484666,0.000086000000892,Longgang District,0.000085999995700,99.999993963077813,4
3745,8,54,774,3962.268700557869124,979837.473961122799665,0.000086000001965,Longgang District,0.000086000003600,100.000001901476239,4
3746,8,55,775,3962.302710869696057,979854.296014718711376,0.000085999999663,Longgang District,0.000085999990700,99.999989577818653,4
3747,8,56,776,3962.336743891093647,979871.129367632791400,0.000085999993841,Longgang District,0.000085999990700,99.999996346961012,4
3748,8,57,777,3962.371186059569482,979888.161861686385237,0.000086000000985,Longgang District,0.000086000003600,100.000003040414384,4
3749,8,58,778,3962.405455500016615,979905.112492807558738,0.000085999996432,Longgang District,0.000085999990700,99.999993335030425,4
3750,8,59,779,3962.439938610935315,979922.169255894259550,0.000085999996681,Longgang District,0.000058453364067,67.969030608419203,4
3751,8,60,780,3962.474639882904739,979939.330493933870457,0.000086000001585,,,,
3752,8,61,781,3962.509163990067464,979956.407751178951003,0.000085999994606,,,,
3753,8,62,782,3962.544003971331676,979973.639787417021580,0.000085999996697,,,,
3754,8,63,783,3962.578959867152662,979990.927472243900411,0.000085999999158,,,,
3755,8,64,784,3962.613836307802103,980008.181480472791009,0.000085999994151,,,,
3756,8,65,785,3962.649028594988977,980025.586620288668200,0.000085999997891,,,,
3757,8,66,786,3962.684146057399630,980042.956658275332302,0.000085999994037,,,,
3758,8,67,787,3962.719579369351322,980060.485109898261726,0.000085999999570,,,,
3759,8,68,788,3962.755026277322486,980078.020523580024019,0.000086000001199,,,,
3760,8,69,789,3962.790500723333935,980095.565915208891965,0.000085999999189,,,,
3761,8,70,790,3962.826091071640803,980113.170767975156195,0.000085999997881,,,,
3762,8,71,791,3962.861890229099117,980130.879290604847483,0.000086000001155,,,,
3763,8,72,792,3962.897721703375282,980148.603703466360457,0.000086000001307,,,,
3764,8,73,793,3962.933557296809340,980166.330570209771395,0.000085999997159,,,,
3765,8,74,794,3962.969625232208273,980184.172499247826636,0.000085999998591,,,,
3766,8,75,795,3963.005701938785023,980202.019106275634840,0.000085999995917,,,,
3767,8,76,796,3963.042099170874280,980220.022559005883522,0.000086000002488,,,,
3768,8,77,797,3963.078417055831778,980237.992570371367037,0.000086000001608,,,,
3769,8,78,798,3963.114957905720985,980256.065748186782002,0.000086000005263,,,,
3770,8,79,799,3963.151507433011830,980274.147188621340320,0.000086000005126,,,,
3771,8,80,800,3963.188084805164181,980292.242399121401832,0.000086000001679,,,,
3772,8,81,801,3963.224773174225447,980310.390936652896926,0.000085999998394,,,,
3773,8,82,802,3963.261679722208555,980328.647801969433203,0.000086000000094,,,,
3774,8,83,803,3963.298614201393775,980346.922299469471909,0.000085999998823,,,,
3775,8,84,804,3963.335757168246346,980365.296520435833372,0.000086000001783,,,,
3776,8,85,805,3963.372918367826060,980383.679929803358391,0.000086000001030,,,,
3777,8,86,806,3963.410205105303248,980402.127600440639071,0.000086000001395,,,,
3778,8,87,807,3963.447607615568813,980420.630887393024750,0.000086000002121,,,,
3779,8,88,808,3963.485023470916531,980439.141032606014051,0.000085999998928,,,,
3780,8,89,809,3963.522667349766380,980457.764225163962692,0.000086000001133,,,,
3781,7,0,630,3960.455443074991308,978943.220314120291732,0.000085999993808,,,,
3782,7,1,631,3960.483962755497032,978957.318995215580799,0.000085999995974,,,,
3783,7,2,632,3960.512802456570171,978971.574302393710241,0.000086000007398,,,,
3784,7,3,633,3960.541358529322224,978985.694964537164196,0.000086000002492,,,,
3785,7,4,634,3960.570136533503501,978999.921803919132799,0.000086000002411,,,,
3786,7,5,635,3960.599030842455704,979014.204417946632020,0.000086000002728,,,,
3787,7,6,636,3960.628041431979000,979028.546585130738094,0.000086000003775,,,,
3788,7,7,637,3960.657074031813863,979042.903457410866395,0.000086000001611,Bao’an District,0.000003284716214,3.819437386284396,0
3789,7,8,638,3960.686320966201492,979057.359106570947915,0.000086000003621,Bao’an District,0.000065122923844,75.724326863109383,0
3790,7,9,639,3960.715488042530524,979071.780846167355776,0.000085999998150,Bao’an District,0.000085999995700,99.999997150812874,0
3791,7,10,640,3960.745073238364967,979086.406046899035573,0.000086000006048,Bao’an District,0.000086000014300,100.000009595250688,0
3792,7,11,641,3960.774480551453962,979100.946917028166354,0.000086000002036,Bao’an District,0.000086000000700,99.999998446749515,0
3793,7,12,642,3960.804102156226691,979115.590336568187922,0.000086000002528,Bao’an District,0.000058195608918,67.669310706322008,0
3794,7,13,643,3960.833741964445835,979130.242862088955007,0.000085999999316,Guangming District,0.000085999995700,99.999995794957258,3
3795,7,14,644,3960.863505822050683,979144.958655613590963,0.000085999997159,Guangming District,0.000086000004300,100.000008304006954,3
3796,7,15,645,3960.893378068363745,979159.726460260222666,0.000085999995065,Guangming District,0.000085999995000,99.999999923980994,3
3797,7,16,646,3960.923476344169103,979174.606199335772544,0.000085999998300,Guangming District,0.000085999995000,99.999996163217219,3
3798,7,17,647,3960.953490874922863,979189.450191494310275,0.000085999993890,Guangming District,0.000085999995700,100.000002104216179,3
3799,7,18,648,3960.983923542319644,979204.493873856379651,0.000086000002515,Guangming District,0.000086000004300,100.000002075338330,3
3800,7,19,649,3961.014174452000589,979219.455176925519481,0.000085999999400,Guangming District,0.000086000000700,100.000001511450549,3
3801,7,20,650,3961.044745504846105,979234.569408680312335,0.000086000005212,Guangming District,0.000086000009300,100.000004753831064,3
3802,7,21,651,3961.075130809034818,979249.591771715553477,0.000085999998450,Guangming District,0.000072752316300,84.595718152776016,3
3803,7,22,652,3961.105738295523224,979264.724246168741956,0.000085999996854,Guangming District,0.000020953965973,24.365077603982112,3
3804,7,23,653,3961.136563955109523,979279.964928255998529,0.000086000000256,Guangming District,0.000010502946986,12.212729017023207,3
3805,7,24,654,3961.167305824007599,979295.166050702682696,0.000085999995678,,,,
3806,7,25,655,3961.198367874836094,979310.523916240199469,0.000086000000360,,,,
3807,7,26,656,3961.229350202055684,979325.844312671571970,0.000085999997246,,,,
3808,7,27,657,3961.260546619639172,979341.267182709532790,0.000085999998625,,,,
3809,7,28,658,3961.291765344547002,979356.704774593003094,0.000085999996790,,,,
3810,7,29,659,3961.322998182699848,979372.149536609882489,0.000085999991079,,,,
3811,7,30,660,3961.354653269586834,979387.799776021507569,0.000085999998905,,,,
3812,7,31,661,3961.386224531154767,979403.414235293632373,0.000085999999082,,,,
3813,7,32,662,3961.418018120610668,979419.135102958884090,0.000086000004096,,,,
3814,7,33,663,3961.449723704445205,979434.814404561650008,0.000086000000953,,,,
3815,7,34,664,3961.481651637615869,979450.600123826647177,0.000086000002648,,,,
3816,7,35,665,3961.513495715313184,979466.346410741796717,0.000085999996372,,,,
3817,7,36,666,3961.545562177291686,979482.202933184220456,0.000085999995268,,,,
3818,7,37,667,3961.577846821923231,979498.167541393195279,0.000085999999147,,,,
3819,7,38,668,3961.610145469682266,979514.139273414621130,0.000085999999142,,,,
3820,7,39,669,3961.642564420213148,979530.172523792018183,0.000086000000031,,,,
3821,7,40,670,3961.675205827864374,979546.312251525232568,0.000086000005760,,,,
3822,7,41,671,3961.707656946910902,979562.361749545903876,0.000085999999059,,,,
3823,7,42,672,3961.740334822598015,979578.519776231492870,0.000085999997377,,,,
3824,7,43,673,3961.773230888086346,979594.786060089594685,0.000086000000690,,,,
3825,7,44,674,3961.806136549967050,979611.061016127467155,0.000086000000256,,,,
3826,7,45,675,3961.839073423708214,979627.347670740564354,0.000085999996340,Longgang District,0.000011032806154,12.828844911426780,4
3827,7,46,676,3961.872122007783219,979643.691754099680111,0.000085999992955,Longgang District,0.000085699946153,99.651108340771785,4
3828,7,47,677,3961.905686524069097,979660.289569189073518,0.000086000007336,Longgang District,0.000070736121597,82.251297167098684,4
3829,7,48,678,3961.938771561051908,979676.655591045040637,0.000085999996858,,,,
3830,7,49,679,3961.972274732460392,979693.221378877293319,0.000085999999406,,,,
3831,7,50,680,3962.005796134395496,979709.800121646141633,0.000085999998581,,,,
3832,7,51,681,3962.039442369304652,979726.438917480991222,0.000085999998518,,,,
3833,7,52,682,3962.073200181926040,979743.134923329926096,0.000085999998965,Longgang District,0.000021772317473,25.316648529448415,4
3834,7,53,683,3962.107073986217983,979759.890398527146317,0.000086000000122,Longgang District,0.000085238852223,99.114944304633383,4
3835,7,54,684,3962.141174868635972,979776.754753993242048,0.000086000006325,Longgang District,0.000037327716248,43.404318026564859,4
3836,7,55,685,3962.175187324043691,979793.577348810504191,0.000086000004350,Longgang District,0.000040798580274,47.440207220904668,4
3837,7,56,686,3962.209320227297212,979810.457744640647434,0.000086000002938,Longgang District,0.000061225110761,71.191986824888360,4
3838,7,57,687,3962.243569089723678,979827.393969322089106,0.000086000001914,Longgang District,0.000079025991724,91.890686006113413,4
3839,7,58,688,3962.277845203449942,979844.347461539204232,0.000085999997894,Longgang District,0.000085999995700,99.999997448806610,4
3840,7,59,689,3962.312232769417278,979861.354473100043833,0.000085999994060,Longgang District,0.000058315893194,67.809182816292520,4
3841,7,60,690,3962.347038474559213,979878.568717395421118,0.000086000003901,,,,
3842,7,61,691,3962.381662452334240,979895.696813768590800,0.000086000001668,,,,
3843,7,62,692,3962.416406932652990,979912.879107885528356,0.000085999999680,,,,
3844,7,63,693,3962.451471866519569,979930.222166106454097,0.000086000007287,,,,
3845,7,64,694,3962.486355110899240,979947.479091426474042,0.000086000002823,,,,
3846,7,65,695,3962.521549609068643,979964.884790780022740,0.000086000006901,,,,
3847,7,66,696,3962.556669292924653,979982.259021222824231,0.000086000003704,,,,
3848,7,67,697,3962.592007179343454,979999.734124003560282,0.000086000004846,,,,
3849,7,68,698,3962.627261021661070,980017.173361508175731,0.000085999998326,,,,
3850,7,69,699,3962.662932989026558,980034.816049289307557,0.000086000005145,,,,
3851,7,70,700,3962.698325628502062,980052.322333901654929,0.000085999995481,,,,
3852,7,71,701,3962.734234030747757,980070.082513297908008,0.000086000003581,,,,
3853,7,72,702,3962.769965430111370,980087.758795543573797,0.000085999999804,,,,
3854,7,73,703,3962.805910322550517,980105.537346327560954,0.000086000000487,,,,
3855,7,74,704,3962.841780577765803,980123.284521082998253,0.000085999993901,,,,
3856,7,75,705,3962.878059504363591,980141.227020704653114,0.000085999999938,,,,
3857,7,76,706,3962.914370937399326,980159.189315382973291,0.000086000003195,,,,
3858,7,77,707,3962.950588751812120,980177.107383609167300,0.000085999998057,,,,
3859,7,78,708,3962.987127120416062,980195.178679778706282,0.000086000001847,,,,
3860,7,79,709,3963.023683731983965,980213.262976524303667,0.000086000002260,,,,
3861,7,80,710,3963.060258588192937,980231.356465837452561,0.000085999998964,,,,
3862,7,81,711,3963.096958905683096,980249.510354826110415,0.000085999996450,,,,
3863,7,82,712,3963.133872603121290,980267.773918375023641,0.000085999999041,,,,
3864,7,83,713,3963.170804558450072,980286.042873759986833,0.000085999997588,,,,
3865,7,84,714,3963.207857178316772,980304.369946983642876,0.000085999996716,,,,
3866,7,85,715,3963.245128001341982,980322.809001036453992,0.000086000001150,,,,
3867,7,86,716,3963.282314678255716,980341.208341419580393,0.000085999997583,,,,
3868,7,87,717,3963.319821973495891,980359.761145501630381,0.000086000002960,,,,
3869,7,88,718,3963.357245097015493,980378.278040288947523,0.000086000000668,,,,
3870,7,89,719,3963.394891356055268,980396.901830001850612,0.000086000003234,,,,
3871,6,0,540,3960.328109227131790,978882.618000658927485,0.000085999996508,,,,
3872,6,1,541,3960.356634429763744,978896.718908477108926,0.000085999999104,,,,
3873,6,2,542,3960.385177857313465,978910.829063310986385,0.000085999998011,,,,
3874,6,3,543,3960.413837581172174,978924.994996476685628,0.000085999997317,,,,
3875,6,4,544,3960.442617401683492,978939.225931372609921,0.000085999997833,,,,
3876,6,5,545,3960.471615395545086,978953.561395814060234,0.000086000003030,,,,
3877,6,6,546,3960.500631605193121,978967.902187671279535,0.000086000004194,,,,
3878,6,7,547,3960.529466068409420,978982.160450674011372,0.000085999993607,,,,
3879,6,8,548,3960.558816742232011,978996.668968417565338,0.000086000000501,Bao’an District,0.000048684080828,56.609395982191934,0
3880,6,9,549,3960.588091395268748,979011.141632451559417,0.000085999999744,Bao’an District,0.000086000000000,100.000000297805784,0
3881,6,10,550,3960.617478496918011,979025.672015530755743,0.000085999999555,Bao’an District,0.000086000000000,100.000000517616371,0
3882,6,11,551,3960.646989579342517,979040.261990114580840,0.000086000000098,Bao’an District,0.000085999995700,99.999994885898289,0
3883,6,12,552,3960.676711082077873,979054.952518678619526,0.000086000004971,Bao’an District,0.000081361930972,94.606891010124428,0
3884,6,13,553,3960.706254718576929,979069.562512148055248,0.000085999998268,Guangming District,0.000080565334865,93.680623822879383,3
3885,6,14,554,3960.736122389546836,979084.327422723406926,0.000086000000669,Guangming District,0.000086000000000,99.999999221805311,3
3886,6,15,555,3960.766102390926790,979099.150012667872943,0.000086000003634,Guangming District,0.000086000005000,100.000001588501149,3
3887,6,16,556,3960.796202553628063,979114.030229166499339,0.000086000007157,Guangming District,0.000086000009300,100.000002492321343,3
3888,6,17,557,3960.826120981516397,979128.824278957326896,0.000085999998608,Guangming District,0.000086000000000,100.000001618559438,3
3889,6,18,558,3960.856355585709025,979143.769509886507876,0.000085999998834,Guangming District,0.000085999990700,99.999990541440980,3
3890,6,19,559,3960.886612381520536,979158.729397470597178,0.000085999995844,Guangming District,0.000085999995000,99.999999018270273,3
3891,6,20,560,3960.917181356902802,979173.842202147003263,0.000086000001781,Guangming District,0.000072442211683,84.235128119543589,3
3892,6,21,561,3960.947674564863974,979188.919418486533687,0.000086000000088,Guangming District,0.000050868949421,59.149941126363522,3
3893,6,22,562,3960.978288002046611,979204.058086263365112,0.000085999999287,Guangming District,0.000006358434612,7.393528679533670,3
3894,6,23,563,3961.009115600659243,979219.299255771911703,0.000086000002985,,,,
3895,6,24,564,3961.039961419260180,979234.549552608979866,0.000086000002979,,,,
3896,6,25,565,3961.070829523255270,979249.810914453235455,0.000085999999440,,,,
3897,6,26,566,3961.101911744785866,979265.178401444223709,0.000086000000717,,,,
3898,6,27,567,3961.133012191743546,979280.558806005283259,0.000085999998622,,,,
3899,6,28,568,3961.164436948807634,979296.094294653041288,0.000086000005641,,,,
3900,6,29,569,3961.195573840561337,979311.492965954006650,0.000085999996140,,,,
3901,6,30,570,3961.227132998282286,979327.093326142989099,0.000085999999845,,,,
3902,6,31,571,3961.258608344842287,979342.657908341614529,0.000085999995902,,,,
3903,6,32,572,3961.290403936071016,979358.379278465989046,0.000086000001221,,,,
3904,6,33,573,3961.322213589750390,979374.107802664162591,0.000086000002661,,,,
3905,6,34,574,3961.353947767273894,979389.800884012714960,0.000085999996483,,,,
3906,6,35,575,3961.385998021805790,979405.648776162532158,0.000085999999392,,,,
3907,6,36,576,3961.418062292856575,979421.503646687255241,0.000085999998406,,,,
3908,6,37,577,3961.450251113165905,979437.418404960772023,0.000085999998172,,,,
3909,6,38,578,3961.482453923656976,979453.344084852375090,0.000085999994390,,,,
3910,6,39,579,3961.515079129483638,979469.475172723759897,0.000086000004136,,,,
3911,6,40,580,3961.547420518268154,979485.471525973174721,0.000085999997544,,,,
3912,6,41,581,3961.580180045568341,979501.667631784570403,0.000086000003982,,,,
3913,6,42,582,3961.612757852870345,979517.781219473690726,0.000085999998667,,,,
3914,6,43,583,3961.645558165685543,979533.997681305627339,0.000085999997877,,,,
3915,6,44,584,3961.678572357055600,979550.323977318243124,0.000086000002220,,,,
3916,6,45,585,3961.711604778677611,979566.663058222038671,0.000086000003178,,,,
3917,6,46,586,3961.744655432383297,979583.003860948490910,0.000085999999777,Longgang District,0.000021202888969,24.654522120920308,4
3918,6,47,587,3961.777830856899982,979599.408470944734290,0.000085999997470,Longgang District,0.000030674861847,35.668445057344805,4
3919,6,48,588,3961.811220105625580,979615.922900261357427,0.000086000000294,,,,
3920,6,49,589,3961.844729778310921,979632.495109373470768,0.000086000003681,,,,
3921,6,50,590,3961.878253290341490,979649.074384418083355,0.000086000003179,,,,
